id,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,latitude,link,longitude,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
4985,"Carrer D'ibèria, Sants",1,Apartment,Flat,,2020-12-14,0,0,False,41.37389,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158112188/d,2.137099,1000.0,Homelike,9202762567099,1,45,sants,13.842839412213522
4986,"Carrer Sant Pere Martir, Vila de Gràcia",1,Flat,Flat,,2020-12-14,0,1,False,41.399879999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157674941/d,2.156976,1000.0,FICASSO REAL ESTATE,9202758263109,2,50,la vila de gràcia,15.09676059493889
4987,"Carrer Carme, El Raval",1,Attic,Flat,,2020-12-14,200,1,False,41.38231,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156943804/d,2.170356,1000.0,FICASSO REAL ESTATE,9202758263109,1,78,el raval,14.323614132049757
4988,"Gran Via Corts Catalanes, 460, Sant Antoni",1,Flat,Flat,,2020-12-14,0,1,False,41.379090000000005,/es/alquiler/vivienda/barcelona-capital/ascensor/158135856/d,2.155039,1000.0,PUNTO HABITAT,943003066102,2,70,sant antoni,13.848563622132446
4989,"Carrer de Pallars, El Poblenou",3,Attic,Flat,,2020-12-14,0,0,False,41.40466,/es/alquiler/vivienda/barcelona-capital/terraza-amueblado-television/158095425/d,2.202381,1000.0,maria,9202765195552,4,90,el poblenou,15.083231195188253
4990,"Carrer Pere IV, 83, El Parc i la Llacuna del Poblenou",1,Flat,Flat,,2020-12-14,0,1,False,41.3976,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/158105558/d,2.193262,1000.0,PUNTO HABITAT,943003066102,2,60,el parc i la llacuna del poblenou,15.015566029766921
4991,"Passeig Sant Gervasi, Sant Gervasi i la Bonanova",1,Flat,Flat,,2020-12-14,0,1,False,41.41189,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/158105540/d,2.137473,1000.0,PUNTO HABITAT,943003066102,4,80,sant gervasi - la bonanova,16.038572036859406
4992,Barri Gòtic,2,Flat,Flat,,2020-12-14,0,0,False,41.38562,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/158020109/d,2.1749110000000003,1000.0,GAVIMMO,9202751158301,3,108,el barri gòtic,14.29878969560128
4993,"Carrer Roger de Flor, 32, El Parc i la Llacuna del Poblenou",2,Flat,Flat,,2020-12-14,0,1,False,41.391220000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/158018498/d,2.18287,1000.0,ATK,9202765656415,2,80,el parc i la llacuna del poblenou,15.015566029766921
4994,Hostafrancs,1,Flat,Flat,,2020-12-14,0,1,False,41.37388,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/158089604/d,2.141082,1000.0,SH BARCELONA,9202752325093,2,84,hostafrancs,13.832742542799204
4995,Dreta de l'Eixample,1,Flat,Flat,,2020-12-14,0,1,False,41.39038,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156069936/d,2.165639,1000.0,LAYVAK,9202764453981,1,61,la dreta de l'eixample,14.399608832391861
4996,"Carrer Consolat de Mar, 31, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,,2020-12-14,0,1,False,41.38256,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/158085931/d,2.182196,1000.0,"CLERIES, ADMINISTRACIO DE FINQUES",9202750415321,1,80,"sant pere, santa caterina i la ribera",15.157329044420129
4997,"Carrer Dels Ases, 3, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,,2020-12-14,100,1,False,41.38348,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157996953/d,2.18266,1000.0,Compraventabarcelona by Fincas Gonseni,9202752580661,2,93,"sant pere, santa caterina i la ribera",15.157329044420129
4998,"Carrer de Joan Güell, Barri de les Corts",1,Flat,Flat,,2020-12-14,0,1,False,41.381640000000004,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/158077818/d,2.131938,1000.0,080 REAL ESTATE,9202756880405,3,80,les corts,15.052336801010366
4999,"Carrer del Consell de Cent, L'Antiga Esquerra de l'Eixample",1,Apartment,Flat,,2020-12-14,0,0,False,41.385259999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158112313/d,2.157782,1000.0,Homelike,9202762567099,2,65,l'antiga esquerra de l'eixample,14.475539079123978
5000,"Carrer de L'argenteria, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,,2020-12-14,0,0,False,41.38357,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158112305/d,2.1803470000000003,1000.0,Homelike,9202762567099,1,60,"sant pere, santa caterina i la ribera",15.157329044420129
5001,El Putget i el Farró,1,Flat,Flat,,2020-12-14,0,1,False,41.39918,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/158066115/d,2.149092,1000.0,GAVIMMO,9202751158301,3,65,el putxet i el farró,15.027643645449707
5002,"Passeig de Pujades, El Parc i la Llacuna del Poblenou",1,Flat,Flat,,2020-12-14,0,1,False,41.39097,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado-television-internet/157948910/d,2.185683,1000.0,FLAT HUNTER BARCELONA,9202754334805,2,60,el parc i la llacuna del poblenou,15.015566029766921
5003,"Carrer del Comerç, 1, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,,2020-12-14,150,1,False,41.3885,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156276712/d,2.1816400000000002,1000.0,FINCAS ORFINA,9202761143564,3,80,"sant pere, santa caterina i la ribera",15.157329044420129
5004,"Carrer Provença, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,,2020-12-14,50,1,False,41.38732,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/158062352/d,2.157675,1000.0,FINCAS ALMENDROS,9202752226684,3,77,l'antiga esquerra de l'eixample,14.475539079123978
5005,"Carrer de Calvet, Sant Gervasi- Galvany",2,Apartment,Flat,,2020-12-14,0,0,False,41.39413,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158042774/d,2.144166,1000.0,Homelike,9202762567099,2,35,sant gervasi - galvany,15.275452400051838
5006,"Carrer de Sicília, 212, Fort Pienc",2,Flat,Flat,,2020-12-14,0,1,False,41.39799,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157992911/d,2.1783799999999998,1000.0,Maria ELBA Rojas GONZALEZ,9202752026273,3,70,el fort pienc,14.015333335958172
5007,"Calle Calabria, Sant Antoni",1,Flat,Flat,,2020-12-14,0,1,False,41.37585,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/158028511/d,2.1603,1000.0,BCN FINQUES,9202765792072,3,75,sant antoni,13.848563622132446
5008,"Carrer de Sant Guillem, 27, El Putget i el Farró",2,Flat,Flat,,2020-12-14,0,1,False,41.403420000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157949291/d,2.14509,1000.0,ASPRI,9202751631604,2,96,el putxet i el farró,15.027643645449707
5009,"Taulat, El Poblenou",1,Apartment,Flat,,2020-12-14,0,1,False,41.39694,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/158023053/d,2.202497,1000.0,PIA,9202765555245,2,65,el poblenou,15.083231195188253
5010,"De Provença, La Nova Esquerra de l'Eixample",0,Flat,Flat,,2020-12-14,100,0,False,41.38391,/es/alquiler/vivienda/barcelona-capital/la-nova-esquerra-de-l'eixample/158020804/d,2.146659,1000.0,BARCELONA DREAM HOUSE,9202765563580,3,60,la nova esquerra de l'eixample,14.521146251476097
5011,"Carrer Comtal, Barri Gòtic",1,Attic,Flat,,2020-12-14,200,0,False,41.38633,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-internet/157523625/d,2.173009,1000.0,CLICK AND FLAT,9202765553654,1,78,el barri gòtic,14.29878969560128
5012,El Raval,2,Flat,Flat,,2020-12-14,0,1,False,41.37843,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-terraza-ascensor/158020451/d,2.165079,1000.0,COMACASA INMOBILIARIA,9202763157698,2,65,el raval,14.323614132049757
5013,"Taquigraf Serra , Barri de les Corts",1,Flat,Flat,,2020-12-14,100,1,False,41.38581,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor/157599759/d,2.139148,1000.0,ALQUILER SEGURO,9202750898737,3,89,les corts,15.052336801010366
5014,"De la Providència, Vila de Gràcia",1,Flat,Flat,,2020-12-14,0,1,False,41.40783,/es/alquiler/vivienda/barcelona-capital/ascensor/157965208/d,2.158873,1000.0,"GESTIO INMOBILIARIA TURO, S.L.",943003017662,3,75,la vila de gràcia,15.09676059493889
5015,"Gran de Gracia, Vila de Gràcia",1,Flat,Flat,,2020-12-14,300,1,False,41.40453,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156563301/d,2.1513709999999997,1000.0,DON CASA,943003011417,2,70,la vila de gràcia,15.09676059493889
5016,Sants,2,Flat,Flat,,2020-12-14,0,1,False,41.37194,/es/alquiler/vivienda/barcelona-capital/ascensor/158086398/d,2.131776,1000.0,Forcadell Res.Lloguers,9202753948202,4,87,sants,13.842839412213522
5017,"Luca, El Putget i el Farró",1,Flat,Flat,,2020-12-14,350,1,False,41.411120000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/155107224/d,2.1393560000000003,1000.0,CHRYSOL VALUE REAL ESTATE,9202752512415,1,45,el putxet i el farró,15.027643645449707
5018,Can Baró,2,Duplex,Flat,,2020-12-14,0,1,False,41.41553,/es/alquiler/vivienda/barcelona-capital/ascensor/157388828/d,2.1594849999999997,1000.0,InmueblesBCN,9202755528341,3,115,can baró,13.40042936943279
5019,"Carrer Comtal, Barri Gòtic",1,Flat,Flat,,2020-12-14,100,1,False,41.386790000000005,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157922654/d,2.174194,1000.0,TRES HABITAT,9202759915250,2,70,el barri gòtic,14.29878969560128
5020,"Berton de Los Herreros, Vila de Gràcia",1,Apartment,Flat,,2020-12-14,100,1,False,41.40224,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157920492/d,2.151974,1000.0,PIA,9202765555245,4,90,la vila de gràcia,15.09676059493889
5021,"Carrer del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc",1,Apartment,Flat,,2020-12-14,400,0,False,41.37291,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-internet/157523648/d,2.164882,1000.0,CLICK AND FLAT,9202765553654,1,55,el poble sec - aei parc montjuïc,14.359229885638657
5022,"Plaza Constitución 184, La Bordeta",1,Flat,Flat,,2020-12-14,0,1,False,41.36849,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado/158048254/d,2.1319,1000.0,Particular,9202750520561,3,80,la bordeta,12.756845095570602
5023,"Carrer Independencia, Sagrada Família",2,Attic,Flat,,2020-12-14,0,1,False,41.40684,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/158047393/d,2.179752,1000.0,ANCORA,9202765787221,4,80,la sagrada família,14.47648683792361
5024,Sant Gervasi i la Bonanova,1,Flat,Flat,,2020-12-14,0,1,False,41.413129999999995,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157059871/d,2.1371689999999997,1000.0,Walter Haus S.L.,9202754160431,4,75,sant gervasi - la bonanova,16.038572036859406
5025,Dreta de l'Eixample,1,Flat,Flat,,2020-12-14,100,1,False,41.39824,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157168137/d,2.1738869999999997,1000.0,LOFTSANTFELIU,9202764256276,3,80,la dreta de l'eixample,14.399608832391861
5026,"Ronda de la Universitat, Dreta de l'Eixample",1,Attic,Flat,,2020-12-14,200,1,False,41.38691,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-no-amueblado/156250973/d,2.167828,1000.0,RENTFLATSBARCELONA.COM ,9202764233303,1,85,la dreta de l'eixample,14.399608832391861
5027,"Carrer del Rosselló, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,,2020-12-14,100,1,False,41.38837,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157448791/d,2.1508979999999998,1000.0,FINCAS OÑATE,9202753061132,3,94,l'antiga esquerra de l'eixample,14.475539079123978
5028,Porta,2,Flat,Flat,,2020-12-14,0,1,False,41.42946,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157455767/d,2.179838,1000.0,DOMUSSED IMMOBILIARIS,9202756870348,3,95,porta,12.32845508082162
5029,"Carrer de la Vinya, El Guinardó",1,Attic,Flat,,2020-12-14,0,0,False,41.41817,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-internet-no-amueblado/157903261/d,2.1777490000000004,1000.0,Judit  Rifa Dachs,9202751152214,2,50,el guinardó,12.91937086118691
5030,Sant Antoni,1,Flat,Flat,,2020-12-14,0,1,False,41.38149,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157315220/d,2.162791,1000.0,Casa sc,9202755881871,2,65,sant antoni,13.848563622132446
5031,"Carrer de Sant Antoni Maria Claret, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,,2020-12-14,100,1,False,41.40289,/es/alquiler/vivienda/barcelona-capital/ascensor/156562351/d,2.163512,1000.0,RENTFLATSBARCELONA.COM ,9202764233303,3,75,sant antoni,13.848563622132446
5032,"Provença, 41, La Nova Esquerra de l'Eixample",1,Flat,Flat,,2020-12-14,300,1,False,41.383829999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157448409/d,2.146849,1000.0,SUITELIFE,9202755295447,2,75,la nova esquerra de l'eixample,14.521146251476097
5033,"Carrer Comtal, 25, Barri Gòtic",1,Flat,Flat,,2020-12-14,175,1,False,41.38677,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157508576/d,2.1739319999999998,1000.0,Eicasa Fincas,9202765599428,2,75,el barri gòtic,14.29878969560128
5034,"Carrer Roger de Flor, 111, Dreta de l'Eixample",2,Flat,Flat,,2020-12-14,0,1,False,41.39593,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor/157164481/d,2.176244,1000.0,"CLERIES, ADMINISTRACIO DE FINQUES",9202750415321,2,50,la dreta de l'eixample,14.399608832391861
5035,"Carrer Doctor Aiguader, La Barceloneta",1,Flat,Flat,,2020-12-14,0,1,False,41.38043,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor/157889390/d,2.189364,1000.0,GESTIN 3,9202750437423,1,54,la barceloneta,17.40046456969391
5036,"Carrer de Casp, Dreta de l'Eixample",1,Flat,Flat,,2020-12-14,300,1,False,41.39338,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/155718548/d,2.1761880000000002,1000.0,STATUS INMOBILIARIO,9202751042169,2,78,la dreta de l'eixample,14.399608832391861
5037,"Avinguda Madrid, 191, Barri de les Corts",1,Flat,Flat,,2020-12-14,0,1,False,41.38134,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157164457/d,2.133691,1000.0,"CLERIES, ADMINISTRACIO DE FINQUES",9202750415321,3,75,les corts,15.052336801010366
5038,"Carrer de Sardenya, 520, El Baix Guinardó",1,Flat,Flat,,2020-12-14,150,1,False,41.41155,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/157930868/d,2.16309,1000.0,"CLARET INNOVA, S.L.",9202751356517,4,78,el baix guinardó,13.495668667136838
5039,El Raval,1,Flat,Flat,,2020-12-14,405,1,False,41.38098,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155739450/d,2.167188,1000.0,SH BARCELONA,9202752325093,3,60,el raval,14.323614132049757
5040,Sagrada Família,1,Flat,Flat,,2020-12-14,0,1,False,41.40697,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/157327563/d,2.1777830000000002,1000.0,SH BARCELONA,9202752325093,2,50,la sagrada família,14.47648683792361
5041,"De Bailèn, Dreta de l'Eixample",2,Flat,Flat,,2020-12-14,100,1,False,41.394459999999995,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/155788274/d,2.173582,1000.0,"GESTIO INMOBILIARIA TURO, S.L.",943003017662,2,75,la dreta de l'eixample,14.399608832391861
5042,Sagrada Família,1,Flat,Flat,,2020-12-14,0,1,False,41.40483,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156073826/d,2.178355,1000.0,SH BARCELONA,9202752325093,1,40,la sagrada família,14.47648683792361
5043,El Raval,1,Flat,Flat,,2020-12-14,405,1,False,41.38098,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155739450/d,2.167188,1000.0,SH BARCELONA,9202752325093,3,60,el raval,14.323614132049757
5044,Dreta de l'Eixample,2,Flat,Flat,,2020-12-14,200,1,False,41.38613,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157589033/d,2.170248,1000.0,SH BARCELONA,9202752325093,1,49,la dreta de l'eixample,14.399608832391861
5045,Barri de les Corts,1,Flat,Flat,,2020-12-14,300,1,False,41.38536,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/155715883/d,2.132796,1000.0,SH BARCELONA,9202752325093,2,46,les corts,15.052336801010366
5046,"Avinguda de Roma, L'Antiga Esquerra de l'Eixample",0,Flat,Flat,,2020-12-14,0,0,False,41.38558,/es/alquiler/vivienda/barcelona-capital/l'antiga-esquerra-de-l'eixample/157869536/d,2.154686,1000.0,FRANQUICIADOR INMOBILIARIO ANDOR HOME,9202752579201,0,74,l'antiga esquerra de l'eixample,14.475539079123978
5047,"Carrer Dels Almogàvers, El Parc i la Llacuna del Poblenou",2,Flat,Flat,,2020-12-14,100,1,False,41.39148,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-zona-comunitaria-ascensor/157353155/d,2.1827509999999997,1000.0,TECNOCASA RIERA ALTA MAR,9202751363773,4,84,el parc i la llacuna del poblenou,15.015566029766921
5048,"Carrer Gran de Gràcia, Vila de Gràcia",1,Flat,Flat,,2020-12-14,300,1,False,41.40436,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas-internet/156701056/d,2.1514740000000003,1000.0,INMOSERVICE BARCELONA,9202754494789,2,75,la vila de gràcia,15.09676059493889
5049,El Poble Sec - Parc de Montjuïc,1,Apartment,Flat,,2020-12-14,0,0,False,41.3749,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157834905/d,2.166769,1000.0,NEXT DOOR BCN,9202763117195,3,67,el poble sec - aei parc montjuïc,14.359229885638657
5050,"Carrer del Marquès de Sentmenat, Barri de les Corts",1,Flat,Flat,,2020-12-14,100,1,False,41.38535,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157829099/d,2.13919,1000.0,aurora,9202763153034,3,60,les corts,15.052336801010366
5051,"Carrer de Viladomat, La Nova Esquerra de l'Eixample",1,Flat,Flat,,2020-12-14,400,1,False,41.3826,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/156385119/d,2.153534,1000.0,SIMURBA,943003044173,2,60,la nova esquerra de l'eixample,14.521146251476097
5052,"Carrer de Sardenya, 524, El Baix Guinardó",1,Flat,Flat,,2020-12-14,150,1,False,41.41173,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor/157843659/d,2163.0,1000.0,,9202759420121,4,100,el baix guinardó,13.495668667136838
5053,"Carrer del Canonge Pibernat, Sants-Badal",1,Flat,Flat,,2020-12-14,200,0,False,41.376059999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-patio-amueblado-television-se-aceptan-mascotas/156436624/d,2.129153,1000.0,FINQUES BALAGUER,9202752403472,3,82,sants,13.842839412213522
5054,Sant Gervasi- Galvany,1,Flat,Flat,,2020-12-14,0,0,False,41.39472,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/148545992/d,2.142334,1000.0,Fimar,9202750765892,1,45,sant gervasi - galvany,15.275452400051838
5055,"Carrer de Bruniquer, Vila de Gràcia",1,Flat,Flat,,2020-12-14,0,0,False,41.40535,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-patio-amueblado/157809929/d,2.161791,1000.0,,9202765738512,2,45,la vila de gràcia,15.09676059493889
5056,"Ronda de Sant Pere, Dreta de l'Eixample",1,Flat,Flat,,2020-12-14,650,1,False,41.38848,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/155311221/d,2.17145,1000.0,DOBLEBE,9202763612043,2,72,la dreta de l'eixample,14.399608832391861
5057,Sant Antoni,1,Flat,Flat,,2020-12-14,100,1,False,41.37999,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-trastero-ascensor-amueblado/157702147/d,2.159025,1000.0,REAL ESTATE INVESTMENT PROPERTIES,9202765383235,1,65,sant antoni,13.848563622132446
5058,"De Dalt, Vila de Gràcia",0,Flat,Flat,,2020-12-14,250,1,False,41.40887,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-no-amueblado/156385062/d,2.153395,1000.0,"FINCAS CALVET, S.L.",9202752952516,4,96,la vila de gràcia,15.09676059493889
5059,La Maternitat i Sant Ramon,1,Flat,Flat,,2020-12-14,50,1,False,41.378029999999995,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157770610/d,2.123629,1000.0,FINCAS BELLAMAR,9202758040178,4,85,la maternitat i sant ramon,14.44955937675135
5060,Vila de Gràcia,1,Flat,Flat,,2020-12-14,400,1,False,41.403290000000005,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/155293856/d,2.150832,1000.0,Walter Haus S.L.,9202754160431,4,85,la vila de gràcia,15.09676059493889
5061,"Carrer Sant Fructuos, 141, La Font de la Guatlla",2,Flat,Flat,,2020-12-14,0,1,False,41.36835,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157407020/d,2.1423200000000002,1000.0,PUNTO HABITAT,943003066102,3,90,la font de la guatlla,12.840954082915902
5062,"Avinguda Madrid, 39, La Maternitat i Sant Ramon",2,Flat,Flat,,2020-12-14,100,1,False,41.37726,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157407972/d,2.1250869999999997,1000.0,PUNTO HABITAT,943003066102,3,70,la maternitat i sant ramon,14.44955937675135
5063,El Putget i el Farró,1,Flat,Flat,,2020-12-14,100,1,False,41.41037,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas/157822600/d,2.1446009999999998,1000.0,SH BARCELONA,9202752325093,2,81,el putxet i el farró,15.027643645449707
5064,"Carrer de Villarroel, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,,2020-12-14,75,1,False,41.38381,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157485563/d,2.159007,1000.0,TELLO&URUE,9202751586903,2,60,l'antiga esquerra de l'eixample,14.475539079123978
5065,"Carrer de Galileu, 307, Barri de les Corts",2,Flat,Flat,,2020-12-14,100,1,False,41.38531,/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas/157596945/d,2.13143,1000.0,DURA I ASSOCIATS ,9202758873579,4,85,les corts,15.052336801010366
5066,"Carrer Madrazo, 4, El Putget i el Farró",1,Flat,Flat,,2020-12-14,0,1,False,41.40169,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157790667/d,2.150684,1000.0,PUNTO HABITAT,943003066102,3,90,el putxet i el farró,15.027643645449707
5067,"Carrer de Blai, El Poble Sec - Parc de Montjuïc",2,Apartment,Flat,,2020-12-14,249,0,False,41.373870000000004,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-television-internet/157285866/d,2.164332,1001.0,Homelike,9202762567099,2,55,el poble sec - aei parc montjuïc,14.359229885638657
5068,"Carrer del Comandant Benítez, La Maternitat i Sant Ramon",2,Flat,Flat,2.0,2020-12-14,127,1,False,41.38041,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157776448/d,2.12622,1008.0,Fincas Blanco - Esplugues,9202765697795,3,70,la maternitat i sant ramon,14.44955937675135
5069,"Carrer del Comte Borrell, 157, La Nova Esquerra de l'Eixample",1,Flat,Flat,1.0,2020-12-14,262,1,False,41.38247,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-parking/156966819/d,2.1556900000000003,1008.0,ONIX RENTA,9202751773326,2,49,la nova esquerra de l'eixample,14.521146251476097
5070,"Plaza Diputacio, Dreta de l'Eixample",1,Flat,Flat,,2020-12-14,0,1,False,41.39555,/es/alquiler/vivienda/barcelona-capital/ascensor/157928678/d,2.15762,1008.0,Particular,9202750520561,3,80,la dreta de l'eixample,14.399608832391861
5071,"Carrer de Los Castillejos, El Baix Guinardó",1,Flat,Flat,3.0,2020-12-14,191,1,False,41.41171,/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/156043361/d,2.1713240000000003,1009.0,SIMURBA,943003044173,4,73,el baix guinardó,13.495668667136838
5072,"Carrer de València, 28, La Nova Esquerra de l'Eixample",2,Flat,Flat,1.0,2020-12-14,0,1,False,41.38001,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-no-amueblado/158044099/d,2.14664,1009.0,VIVENIO RESIDENCIAL,9202760159851,2,71,la nova esquerra de l'eixample,14.521146251476097
5073,"La Rambla, El Raval",1,Apartment,Flat,,2020-12-14,0,0,False,41.38459,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/158204115/d,2.170487,1011.0,Homelike,9202762567099,1,47,el raval,14.323614132049757
5074,"Avinguda del Paral.lel, Sant Antoni",2,Flat,Flat,3.0,2020-12-14,0,1,False,41.375009999999996,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-patio-se-aceptan-mascotas-no-amueblado/158123305/d,2.162717,1012.0,TECNOCASA RIERA ALTA MAR,9202751363773,4,110,sant antoni,13.848563622132446
5075,"Cardener, Vila de Gràcia",1,Flat,Flat,2.0,2020-12-14,0,0,False,41.40867,/es/alquiler/vivienda/barcelona-capital/trastero-no-amueblado/157854943/d,2.154467,1012.0,FINQUES PERRAMON S.C.P,9202756835929,3,70,la vila de gràcia,15.09676059493889
5076,"Passeig de Fabra I Puig, Porta",2,Flat,Flat,2.0,2020-12-14,0,1,False,41.43033,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado/158177175/d,2.179455,1015.0,GESTORINMO,9202762440340,3,101,porta,12.32845508082162
