,address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2,neighbourhood,neighb_meanprice
8512,"Carrer Emancipacio (l´), Sant Gervasi i la Bonanova",4,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado-parking/157251579/d,4490.0,ALTO STANDING BCN,9202765482865,4,294,sant gervasi - la bonanova,1304.3418229166668
8513,"De Mallorca, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,25,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156553783/d,1050.0,OLLE BERTRAN,9202757335733,3,68,l'antiga esquerra de l'eixample,1162.3216295594511
8514,"Avinguda Diagonal, Sant Gervasi- Galvany",4,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/157251575/d,2500.0,ALTO STANDING BCN,9202765482865,5,212,sant gervasi - galvany,1397.2730045095827
8515,"De Bonaplata, Sarrià",1,Flat,Flat,0,2020-10-28,242,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156565522/d,1208.0,OLLE BERTRAN,9202757335733,3,63,sarrià,1375.1032360406089
8516,"Carrer de Cantàbria, La Verneda i la Pau",1,Flat,Flat,3,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157251115/d,800.0,Tecnocasa,9202750719694,3,64,la verneda i la pau,778.4109138381201
8517,"De Sicília, Sagrada Família",1,Flat,Flat,0,2020-10-28,25,0,False,/es/alquiler/vivienda/barcelona-capital/sagrada-familia/155991527/d,850.0,OLLE BERTRAN,9202757335733,2,68,la sagrada família,960.2126757713706
8518,"Manuel de Falla, Sarrià",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/sarria/157251028/d,1150.0,FINQUES OLLE,9202751333399,3,70,sarrià,1375.1032360406089
8519,"Del Tenor Masini, Sants",1,Flat,Flat,0,2020-10-28,50,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion/155845049/d,850.0,OLLE BERTRAN,9202757335733,2,65,sants,877.7885151933701
8520,"De Maragall, El Camp de l'Arpa del Clot",1,Flat,Flat,0,2020-10-28,25,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/156282691/d,850.0,OLLE BERTRAN,9202757335733,3,70,el camp de l'arpa del clot,855.9956912442399
8521,"Carrer de la Independència, 249, El Clot",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157250988/d,800.0,FINCAS BORRELL,9202752482591,2,50,el clot,856.5420833333334
8522,"Carrer Major de Sarrià, Sarrià",2,House_Chalet,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/157250783/d,1450.0,Rosatti Real Estate,9202764931634,3,132,sarrià,1375.1032360406089
8523,"De Balmes, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,205,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/155845039/d,1395.0,OLLE BERTRAN,9202757335733,4,160,l'antiga esquerra de l'eixample,1162.3216295594511
8524,"Dels Tallers, El Raval",1,Flat,Flat,0,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/el-raval/156089637/d,725.0,OLLE BERTRAN,9202757335733,1,56,el raval,850.1123431829961
8525,"Carrer D'arizala, La Maternitat i Sant Ramon",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157250714/d,1200.0,ANDOR HOME ,9202752070615,4,113,la maternitat i sant ramon,1009.2089093702002
8526,"Carrer Ercilla, El Guinardó",2,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157250636/d,1000.0,QVIVIENDA,9202753034841,4,83,el guinardó,819.047778801843
8527,"D'entença, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-trastero-ascensor/156781514/d,700.0,OLLE BERTRAN,9202757335733,1,41,la nova esquerra de l'eixample,1053.832392665474
8528,Sant Gervasi- Galvany,3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor/157258447/d,3800.0,MONIKA RÜSCH,9202753807547,4,220,sant gervasi - galvany,1397.2730045095827
8529,"Carrer Nou de la Rambla, El Raval",2,Apartment,Flat,0,2020-10-28,260,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157250205/d,990.0,ASPASIOS APARTMENTS,9202765061779,2,58,el raval,850.1123431829961
8530,"Carrer de Còrsega, El Camp de l'Arpa del Clot",1,Apartment,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157250145/d,650.0,FINQUES SANT MARTI,9202751640083,1,40,el camp de l'arpa del clot,855.9956912442399
8531,"Carrer de Casp, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/155006247/d,1350.0,STATUS INMOBILIARIO,9202751042169,4,115,la dreta de l'eixample,1307.6168415984594
8532,"Carrer de Casp, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/155718548/d,1200.0,STATUS INMOBILIARIO,9202751042169,2,96,la dreta de l'eixample,1307.6168415984594
8533,"Carrer de Mühlberg, 34, El Carmel",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/el-carmel/157250067/d,1200.0,ACOSTA ALONSO,9202763629115,4,80,el carmel,685.0980307262568
8534,Fort Pienc,1,Flat,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157250024/d,1090.0,Casa sc,9202755881871,3,83,el fort pienc,1012.4123601398601
8535,"Travessera de Dalt, 15, La Salut",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-jardin-terraza-ascensor-patio-amueblado-television/157257131/d,950.0,Victoria,9202762175002,1,60,la salut,918.3093556701033
8536,"Carrer de Marià Aguiló, El Poblenou",1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/el-poblenou/157257051/d,900.0,NACIONAL HOGAR,9202751160664,3,80,el poblenou,1004.7234905660374
8537,"Plaça de Francesc Macià, Sant Gervasi- Galvany",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/157249805/d,1100.0,ImmoCion.net,9202765049213,2,75,sant gervasi - galvany,1397.2730045095827
8538,"Carrer Nou de la Rambla, El Raval",2,Apartment,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157249633/d,950.0,ASPASIOS APARTMENTS,9202765061779,2,58,el raval,850.1123431829961
8539,El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157257021/d,800.0,SH BARCELONA,9202752325093,1,54,el poble sec - aei parc montjuïc,837.0538047655649
8540,"Carrer de Sant Pau, El Raval",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-television/157186964/d,850.0,LORDA ADMINSTRACION FINCAS,9202753020505,2,57,el raval,850.1123431829961
8541,El Parc i la Llacuna del Poblenou,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/157249622/d,1100.0,FINCAS EVA SERVICIOS INMOBILIARIOS,9202754525132,1,53,el parc i la llacuna del poblenou,1014.724459770115
8542,"Carrer de Prats de Molló, 11, Sant Gervasi- Galvany",2,Flat,Flat,8,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-no-amueblado/156486650/d,1700.0,,9202765134101,2,111,sant gervasi - galvany,1397.2730045095827
8543,"Carrer de Magalhaes, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,65,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado-television-internet/157070721/d,825.0,ATEMPORAL MONTHLY RENTALS,9202764010012,1,33,el poble sec - aei parc montjuïc,837.0538047655649
8544,"Gran Via de Les Corts Catalanes, La Font de la Guatlla",1,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157211499/d,950.0,ATEMPORAL MONTHLY RENTALS,9202764010012,2,65,la font de la guatlla,865.9209999999999
8545,"Gelabert, 10-12, Barri de les Corts",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-television/157249219/d,995.0,"ADASE TOT FINQUES, S.L.",9202750905312,2,75,les corts,1097.2385437589671
8546,Dreta de l'Eixample,3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157353405/d,1500.0,Particular,9202750520561,4,95,la dreta de l'eixample,1307.6168415984594
8547,"Biscaia, El Clot",1,Flat,Flat,2,2020-10-28,78,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-se-aceptan-mascotas-no-amueblado/156093406/d,847.0,GESTIO I GARANTIA IMMOBILIARIA,9202753567471,3,65,el clot,856.5420833333334
8548,"Joan Güell, Barri de les Corts",1,Attic,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157256366/d,950.0,Brick2b,9202754885148,2,68,les corts,1097.2385437589671
8549,"Pg Gracia, Vila de Gràcia",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/156783167/d,1400.0,CHRYSOL VALUE REAL ESTATE,9202752512415,2,70,la vila de gràcia,962.9541871737514
8550,"Pere IV, Provençals del Poblenou",1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-trastero/155627373/d,1150.0,CHRYSOL VALUE REAL ESTATE,9202752512415,1,73,el poblenou,1004.7234905660374
8551,"Carrer Dels Almogàvers, El Parc i la Llacuna del Poblenou",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-piscina-amueblado-television/157255752/d,1200.0,,9202763294635,2,80,el parc i la llacuna del poblenou,1014.724459770115
8552,"Carrer de Ferlandina, El Raval",2,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/el-raval/157255453/d,800.0,TECNOCASA RIERA ALTA MAR,9202751363773,3,63,el raval,850.1123431829961
8553,"Carrer Fontcoberta, Sarrià",0,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/157169312/d,1550.0,MM FINCAS,9202762453440,0,110,sarrià,1375.1032360406089
8554,Sant Gervasi- Galvany,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor/157255121/d,1100.0,FINCAS BONET,9202755020125,2,85,sant gervasi - galvany,1397.2730045095827
8555,"De Sant Gervasi, El Putget i el Farró",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-piscina-piscina/157254786/d,2100.0,WEB HOUSE,9202753884621,3,151,el putxet i el farró,1086.4194394618835
8556,"Carrer de la Princesa, 42, Sant Pere, Sta. Caterina i la Ribera",2,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157254308/d,1250.0,,9202765491030,3,90,"sant pere, santa caterina i la ribera",996.3534925373137
8557,"Carrer de Sant Pau, 61, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/157254018/d,900.0,Eduard,9202755468548,1,40,el raval,850.1123431829961
8558,"Ronda del Mig, Sants",2,Flat,Flat,8,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/157246339/d,1200.0,,9202758369565,4,108,sants,877.7885151933701
8559,"Carrer Marina, La Vila Olímpica del Poblenou",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-ascensor-piscina/157184704/d,1600.0,GESTIN 3,9202750437423,3,100,el poblenou,1004.7234905660374
8560,Vila de Gràcia,2,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/157248224/d,1000.0,RENT BCN,9202765466077,2,85,la vila de gràcia,962.9541871737514
8561,"Carrer de Blasco de Garay, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157244772/d,650.0,GILABERT PONT SERVEISIMMOBILIARIS,9202751507694,1,50,el poble sec - aei parc montjuïc,837.0538047655649
8562,"Via Laietana, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,70,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/157244731/d,725.0,WORLD INMUEBLES,9202761713750,1,51,"sant pere, santa caterina i la ribera",996.3534925373137
8563,"Carrer Boquer, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,260,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/155877043/d,890.0,FICASSO REAL ESTATE,9202758263109,1,56,"sant pere, santa caterina i la ribera",996.3534925373137
8564,Hostafrancs,2,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/156102885/d,1100.0,SH BARCELONA,9202752325093,2,86,hostafrancs,830.5591379310345
8565,Hostafrancs,2,Flat,Flat,0,2020-10-28,150,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-amueblado-television/156073799/d,1100.0,SH BARCELONA,9202752325093,2,86,hostafrancs,830.5591379310345
8566,Dreta de l'Eixample,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-se-aceptan-mascotas/156790781/d,1300.0,SH BARCELONA,9202752325093,3,85,la dreta de l'eixample,1307.6168415984594
8567,Sant Antoni,1,Flat,Flat,0,2020-10-28,255,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155396068/d,995.0,SH BARCELONA,9202752325093,1,51,sant antoni,994.909158040028
8568,Barri de les Corts,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-parking-ascensor-amueblado/156818921/d,1295.0,SH BARCELONA,9202752325093,2,70,les corts,1097.2385437589671
8569,"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television/156405986/d,1200.0,SH BARCELONA,9202752325093,2,59,"sant pere, santa caterina i la ribera",996.3534925373137
8570,"Sant Pere, Sta. Caterina i la Ribera",1,Study,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado-television/156733115/d,850.0,SH BARCELONA,9202752325093,0,29,"sant pere, santa caterina i la ribera",996.3534925373137
8571,El Poblenou,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-television/156073751/d,1900.0,SH BARCELONA,9202752325093,2,66,el poblenou,1004.7234905660374
8572,L'Antiga Esquerra de l'Eixample,1,Flat,Flat,0,2020-10-28,45,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/155937796/d,850.0,SH BARCELONA,9202752325093,1,42,l'antiga esquerra de l'eixample,1162.3216295594511
8573,Vallcarca i els Penitents,1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/vallcarca-i-els-penitents/154376805/d,700.0,ACBAR REAL ESTATE,9202761615353,1,41,vallcarca i els penitents,972.2207885304657
8574,"Carrer de Provença, La Nova Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/154285195/d,1090.0,ATEMPORAL MONTHLY RENTALS,9202764010012,1,79,la nova esquerra de l'eixample,1053.832392665474
8575,"Carrer de Santa Magdalena Sofía, 11, Sarrià",1,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-no-amueblado/157168273/d,1100.0,FINQUES PORTA,9202751312743,1,52,sarrià,1375.1032360406089
8576,"Carrer de València, Sagrada Família",2,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-patio-internet/157169999/d,950.0,GAUDI-SANT PAU SLU,9202763772327,4,100,la sagrada família,960.2126757713706
8577,"Carrer Dels Madrazo, 129, Sant Gervasi- Galvany",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157167812/d,1700.0,FINQUES PORTA,9202751312743,4,111,sant gervasi - galvany,1397.2730045095827
8578,"Sardenya, El Parc i la Llacuna del Poblenou",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157235720/d,1160.0,ALL4FLAT,9202762177806,3,95,el parc i la llacuna del poblenou,1014.724459770115
8579,"Carrer de Girona, Dreta de l'Eixample",2,Flat,Flat,3,2020-10-28,65,1,False,/es/alquiler/vivienda/barcelona-capital/trastero-ascensor/156808826/d,1635.0, NIU CAPITAL,9202764487854,5,160,la dreta de l'eixample,1307.6168415984594
8580,La Barceloneta,1,Flat,Flat,0,2020-10-28,290,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/156327127/d,1000.0,PERIAÑEZ SOLUCIONES INMOBILIARIAS,9202754566217,2,85,la barceloneta,895.8970389610392
8581,"Carrer de Les Escoles Pies, Les Tres Torres",2,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/156847383/d,2200.0,INMOSERVICE BARCELONA,9202754494789,3,125,les tres torres,1657.0264460784313
8582,El Poble Sec - Parc de Montjuïc,1,Flat,Flat,3,2020-10-28,105,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157235114/d,820.0,FIN-PER,9202762973330,3,70,el poble sec - aei parc montjuïc,837.0538047655649
8583,"Ronda del General Mitre, El Putget i el Farró",2,Flat,Flat,1,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/156364464/d,1350.0,4PARETS ,9202753011276,3,102,el putxet i el farró,1086.4194394618835
8584,La Maternitat i Sant Ramon,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157234879/d,1000.0,FINQUES RIERA BLANCA,9202765149209,3,70,la maternitat i sant ramon,1009.2089093702002
8585,"Via Julia, Verdum",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/156597216/d,767.0,FINQUES BUSINFREU,943003064209,2,70,verdun,663.3959233449476
8586,"Pere IV, 79, El Parc i la Llacuna del Poblenou",2,Flat,Flat,1,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157234835/d,890.0,BCN LIVING,9202751969010,1,50,el parc i la llacuna del poblenou,1014.724459770115
8587,La Maternitat i Sant Ramon,1,Flat,Flat,0,2020-10-28,75,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/156262587/d,850.0,ACBAR REAL ESTATE,9202761615353,2,71,la maternitat i sant ramon,1009.2089093702002
8588,El Besós i el Maresme,2,Apartment,Flat,0,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina-amueblado-piscina/156782375/d,1800.0,NEXT DOOR BCN,9202763117195,3,103,el besòs i el maresme,738.0800470588234
8589,"Carrer de Casanova, L'Antiga Esquerra de l'Eixample",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157234379/d,1000.0,080 REAL ESTATE,9202756880405,2,69,l'antiga esquerra de l'eixample,1162.3216295594511
8590,Sant Antoni,1,Flat,Flat,0,2020-10-28,135,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor/156577305/d,915.0,FINQUES URGELL,9202755988881,3,71,sant antoni,994.909158040028
8591,"Carrer Melcior de Palau, Sants",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/156041370/d,1600.0,WITHFOR,9202761636569,1,45,sants,877.7885151933701
8592,"Carrer Melcior de Palau, Sants",2,Duplex,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/156041378/d,2000.0,WITHFOR,9202761636569,2,88,sants,877.7885151933701
8593,"Carrer D'aribau, 162, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-parking/157233828/d,1378.0,,9202765482398,3,104,l'antiga esquerra de l'eixample,1162.3216295594511
8594,"Calle Carrer del Clot, 126, El Clot",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157233676/d,1000.0,isaac ,9202752987306,2,70,el clot,856.5420833333334
8595,"Avinguda Diagonal, L'Antiga Esquerra de l'Eixample",3,Attic,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/156041459/d,3500.0,WITHFOR,9202761636569,3,220,l'antiga esquerra de l'eixample,1162.3216295594511
8596,"Carrer Casanova, L'Antiga Esquerra de l'Eixample",2,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/156041470/d,1948.0,WITHFOR,9202761636569,3,129,l'antiga esquerra de l'eixample,1162.3216295594511
8597,"Carrer de Provença, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/157233554/d,950.0,R P B SA,9202763573913,3,80,la dreta de l'eixample,1307.6168415984594
8598,"Carrer de Sant Antoni Maria Claret, El Camp de l'Arpa del Clot",0,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157233133/d,1000.0,ASPASIOS APARTMENTS,9202764332424,0,80,sant antoni,994.909158040028
8599,"Carrer de Rubió I Ors, El Guinardó",1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157232872/d,950.0,AMILCAR ASESORES,9202762895679,3,70,el guinardó,819.047778801843
8600,"Carrer de la Unió, 20, El Raval",1,Apartment,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157231507/d,1300.0,Eva,9202760504884,2,57,el raval,850.1123431829961
8601,"Carrer de Bofarull, Navas",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/parking-ascensor-patio-amueblado-parking-no-amueblado/157232523/d,950.0,RENTUOS REAL ESTATE S.L.,9202757926734,3,81,navas,853.360618336887
8602,"Calle Carrer Doctor Farreras I Valentí, Sarrià",4,Flat,Flat,3,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-amueblado/157232318/d,3200.0,CEFERSA GESTION INMOBILIARIA,943003065053,3,225,sarrià,1375.1032360406089
8603,"Carrer del Regent Mendieta, 24, La Maternitat i Sant Ramon",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/la-maternitat-i-sant-ramon/157231897/d,490.0,FINCAS NAGORE,943003068323,0,25,la maternitat i sant ramon,1009.2089093702002
8604,"Calle Giriti, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157231859/d,750.0,THE HOME HUNTER,9202753426968,1,65,"sant pere, santa caterina i la ribera",996.3534925373137
8605,"Carrer del Doctor Trueta, El Poblenou",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157231760/d,1500.0,FINQUES GIRAMON,9202752527983,2,135,el poblenou,1004.7234905660374
8606,"De Ca N'oliva, La Verneda i la Pau",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157231336/d,650.0,ALQUILER SEGURO,9202750898737,2,52,la verneda i la pau,778.4109138381201
8607,El Raval,1,Flat,Flat,0,2020-10-28,250,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/156127576/d,950.0,SH BARCELONA,9202752325093,2,61,el raval,850.1123431829961
8608,Sagrada Família,2,Flat,Flat,0,2020-10-28,305,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/156102969/d,995.0,SH BARCELONA,9202752325093,3,62,la sagrada família,960.2126757713706
8609,Sagrada Família,1,Study,Flat,0,2020-10-28,130,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/155937853/d,845.0,SH BARCELONA,9202752325093,0,30,la sagrada família,960.2126757713706
8610,La Nova Esquerra de l'Eixample,2,Flat,Flat,0,2020-10-28,245,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156688639/d,850.0,SH BARCELONA,9202752325093,2,63,la nova esquerra de l'eixample,1053.832392665474
8611,"Carrer de L'aviador Ruíz de Alda, La Marina del Port",1,Flat,Flat,0,2020-10-28,300,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-amueblado/155846647/d,700.0,DUX GRUPO INMOBILIARIO,9202752588605,1,40,la marina de port,766.2527007299271
